Id,Label
干眼症,干眼症
行云,行云
滴眼液,滴眼液
放心,放心
管用,管用
早点,早点
撤退,撤退
高强,高强
比不上,比不上
小数点,小数点
jane,jane
经典台词,经典台词
full,full
metal,metal
jacket,jacket
魔鬼,魔鬼
大兵,大兵
改口,改口
台词,台词
片名,片名
张天英,张天英
tiry,tiry
tonyandaiden,tonyandaiden
得钱,得钱
随份,随份
书坊,书坊
已将,已将
型号,型号
特别感谢,特别感谢
密切合作,密切合作
圈内人,圈内人
很多很多,很多很多
两篇,两篇
材料,材料
使用率,使用率
安安,安安
迁迁,迁迁
aumale,aumale
换以,换以
内含子,内含子
stiffness,stiffness
redistribution,redistribution
刚度,刚度
工程学,工程学
材料科学,材料科学
生物力学,生物力学
术语,术语
荷载,荷载
变形,变形
损伤,损伤
力学,力学
重新分配,重新分配
出來,出來
結果,結果
那種,那種
充滿,充滿
愛裡,愛裡
長大,長大
小孩,小孩
support,support
毒打,毒打
怎麼樣,怎麼樣
greensps,greensps
openia,openia
保密,保密
加紧,加紧
地缘,地缘
获胜,获胜
面壁,面壁
谢明弦,谢明弦
挺强,挺强
软文,软文
锐评,锐评
本领,本领
高大,高大
降下来,降下来
更优,更优
大大的,大大的
好好学习,好好学习
抨击,抨击
小区,小区
拿给,拿给
同情,同情
嘴硬,嘴硬
转头,转头
清清楚楚,清清楚楚
讲故事,讲故事
埋葬,埋葬
投式,投式
求课,求课
排片,排片
古代,古代
史记,史记
他俩,他俩
传记,传记
刘图,刘图
嫁给,嫁给
李哥,李哥
美国大使馆,美国大使馆
众数,众数
基尼系数,基尼系数
西门,西门
大妈,大妈
偏心,偏心
逆天,逆天
画地,画地
万刀,万刀
中位数,中位数
几遍,几遍
吓人,吓人
chen,chen
art,art
无关痛痒,无关痛痒
顾左右而言他,顾左右而言他
答非所问,答非所问
敏感点,敏感点
少多,少多
绕开,绕开
抛开,抛开
有权,有权
毛病,毛病
用点,用点
不经,不经
轻易,轻易
玩坏,玩坏
酸梅,酸梅
开展业务,开展业务
股权,股权
计算技术,计算技术
昆仑,昆仑
万维,万维
机柜,机柜
招财,招财
条理,条理
脑袋,脑袋
toifung,toifung
进不去,进不去
喝晕,喝晕
来发,来发
讲清楚,讲清楚
马上开,马上开
请教,请教
搞清楚,搞清楚
游泳池,游泳池
合同,合同
保健品,保健品
有效成分,有效成分
解锁,解锁
用法,用法
雾隐,雾隐
新风,新风
耕耘,耕耘
krisfish,krisfish
土殖,土殖
sasuke,sasuke
ll,ll
受制,受制
调优上,调优上
反超,反超
三角形,三角形
要冲,要冲
orange,orange
借用,借用
路德维希,路德维希
米塞斯,米塞斯
ludwig,ludwig
mises,mises
次生,次生
后果,后果
笔者,笔者
土鳖,土鳖
沧海遗珠,沧海遗珠
大放异彩,大放异彩
手笔,手笔
落第,落第
傻瓜式,傻瓜式
人刻,人刻
松懈,松懈
scaleai,scaleai
庆祝,庆祝
节日,节日
搞完,搞完
着手,着手
花飞,花飞
liao,liao
repost,repost
扮演,扮演
几亿,几亿
清剿,清剿
龙泉寺,龙泉寺
不敢相信,不敢相信
總之,總之
國內,國內
chatbox,chatbox
免费送,免费送
兴奋不已,兴奋不已
赞赏,赞赏
自建,自建
天孚,天孚
拓普,拓普
花智,花智
营业,营业
找票,找票
精修,精修
yy,yy
举例,举例
砚山,砚山
吹开,吹开
茶沫,茶沫
翡翠,翡翠
扳指,扳指
清响,清响
昨儿,昨儿
瘦西湖,瘦西湖
画舫,画舫
长生殿,长生殿
第三折,第三折
君王,君王
掩面,掩面
汉服,汉服
暗袋,暗袋
陆子鸣,陆子鸣
纸条,纸条
红尘,红尘
自有,自有
开道,开道
受不了,受不了
国办,国办
印发,印发
壮大,壮大
智能网,智能网
车险,车险
王毅,王毅
国务卿,国务卿
比奥,比奥
通电话,通电话
征收,征收
外交部,外交部
深交所,深交所
涨跌,涨跌
第二批,第二批
股票投资,股票投资
获批,获批
签名,签名
猜出来,猜出来
陶器,陶器
猜出,猜出
福斯特,福斯特
偏门,偏门
mint,mint
中译本,中译本
李继宏,李继宏
搞错,搞错
吴刚译,吴刚译
莫须有,莫须有
台版,台版
isbn,isbn
豆瓣,豆瓣
真真假假,真真假假
虚虚实实,虚虚实实
劳伦斯,劳伦斯
现编,现编
援引,援引
托尔金,托尔金
满满的,满满的
字板,字板
pre,pre
契合点,契合点
太坏,太坏
一万,一万
blade,blade
黑铁,黑铁
桐人,桐人
两句,两句
光速,光速
哆啦,哆啦
梦汗,梦汗
心意,心意
长篇大论,长篇大论
仔细阅读,仔细阅读
毫不动摇,毫不动摇
如痴如醉,如痴如醉
春心荡漾,春心荡漾
词藻,词藻
干枯,干枯
匮乏,匮乏
事到如今,事到如今
对不起,对不起
确诊,确诊
童叟无欺,童叟无欺
智性,智性
华胜天,华胜天
汉王,汉王
实达,实达
用友,用友
天鸿,天鸿
泛微,泛微
视声,视声
能科,能科
开普云,开普云
启明星,启明星
南兴,南兴
鼎捷,鼎捷
新致,新致
初灵,初灵
创力,创力
税友,税友
冀东,冀东
装备,装备
晋拓,晋拓
三联,三联
锻造,锻造
盛通,盛通
秦安,秦安
华纬,华纬
鑫科,鑫科
联德,联德
中恒,中恒
电气,电气
飞龙,飞龙
年报,年报
龙韵,龙韵
荣联,荣联
威龙,威龙
亚翔,亚翔
巴比,巴比
食品,食品
佳隆,佳隆
仁智,仁智
神思,神思
龙虎榜,龙虎榜
盟主,盟主
卖出,卖出
消闲,消闲
三日,三日
威士顿,威士顿
作手,作手
汇洲,汇洲
光纤,光纤
长盈通,长盈通
华联,华联
上塘路,上塘路
瀛通,瀛通
成都,成都
桑田,桑田
中交,中交
地产,地产
奥博,奥博
陈小群,陈小群
酷特,酷特
涅盘,涅盘
重升,重升
方新侠,方新侠
sz,sz
sh,sh
彩讯,彩讯
大潮,大潮
可微,可微
拜年,拜年
操作电脑,操作电脑
持币,持币
懂行,懂行
声明,声明
市场动态,市场动态
止损,止损
支撑位,支撑位
减仓,减仓
平仓,平仓
开发工具,开发工具
快速增长,快速增长
长期趋势,长期趋势
专属,专属
omniverse,omniverse
放大,放大
分散,分散
保护性,保护性
put,put
option,option
资金分配,资金分配
季度,季度
加仓,加仓
太哈人,太哈人
百尺竿头,百尺竿头
思科,思科
划上,划上
夫人,夫人
主场,主场
高光,高光
灯节,灯节
今儿,今儿
ahora,ahora
折凳,折凳
强任,强任
敌手,敌手
糖醋,糖醋
doi,doi
阴湿,阴湿
鹰角,鹰角
纳闷,纳闷
对岸,对岸
看准,看准
杨逍和,杨逍和
白玉堂,白玉堂
孙兴,孙兴
魔镜,魔镜
前边,前边
直白,直白
六七,六七
懂不懂,懂不懂
外语,外语
英语水平,英语水平
口语,口语
听力,听力
针对性,针对性
突击,突击
短文,短文
bbc,bbc
voa,voa
发音,发音
伙伴,伙伴
死记硬背,死记硬背
例句,例句
百词,百词
quizlet,quizlet
纠结,纠结
词典,词典
牛津,牛津
merriam,merriam
webster,webster
deepl,deepl
尽力,尽力
英语单词,英语单词
帮到,帮到
基础医学,基础医学
解剖学,解剖学
器官,器官
骨骼,骨骼
heart,heart
liver,liver
femur,femur
tendon,tendon
常见疾病,常见疾病
hypertension,hypertension
高血压,高血压
diabetes,diabetes
糖尿病,糖尿病
fever,fever
pain,pain
疼痛,疼痛
antibiotics,antibiotics
抗生素,抗生素
surgery,surgery
therapy,therapy
卡片,卡片
新词,新词
英语词汇,英语词汇
medical,medical
terminology,terminology
科普,科普
学术论文,学术论文
pubmed,pubmed
aidtbrku,aidtbrku
medscape,medscape
rgwoqm,rgwoqm
临床,临床
bmj,bmj
podcast,podcast
sawbones,sawbones
youtube,youtube
osmosis,osmosis
khan,khan
academy,academy
medicine,medicine
讲座,讲座
病例,病例
表达方式,表达方式
缩写,缩写
cxr,cxr
chest,chest
ray,ray
bp,bp
pressure,pressure
mri,mri
magnetic,magnetic
resonance,resonance
imaging,imaging
病历,病历
医护人员,医护人员
词库,词库
dorland,dorland
dictionary,dictionary
英语课程,英语课程
报名,报名
线下,线下
coursera,coursera
edx,edx
简短,简短
patient,patient
complains,complains
shortness,shortness
breath,breath
history,history
diagnosis,diagnosis
acute,acute
myocardial,myocardial
infarction,infarction
recommend,recommend
starting,starting
antibiotic,antibiotic
immediately,immediately
夸奖,夸奖
不懂,不懂
无穷无尽,无穷无尽
锋利,锋利
几把,几把
刷子,刷子
小麦,小麦
调优,调优
operator,operator
ui,ui
tars,tars
计算机程序,计算机程序
造价,造价
原始,原始
所耗,所耗
警察,警察
不去,不去
冲一,冲一
很烂,很烂
饭碗,饭碗
写给,写给
坚持不懈,坚持不懈
隐身,隐身
年三十,年三十
除夕夜,除夕夜
三更半夜,三更半夜
尖锐,尖锐
爆鸣,爆鸣
冥思苦想,冥思苦想
婴儿,婴儿
争脸,争脸
拜读,拜读
思考问题,思考问题
逻辑学,逻辑学
所以然,所以然
实事,实事
先点,先点
删除,删除
july,july
hour,hour
vinde,vinde
真就,真就
jokielicious,jokielicious
下周,下周
性别,性别
宇航员,宇航员
可否,可否
二号机,二号机
男友,男友
三轮,三轮
机灵,机灵
英俊,英俊
接新,接新
点击,点击
再聊,再聊
下图,下图
笔画,笔画
字字,字字
刷刷,刷刷
排出来,排出来
乱了套,乱了套
瞎排,瞎排
一气,一气
出息,出息
中国教育部,中国教育部
词汇量,词汇量
有所不同,有所不同
大学教授,大学教授
几千个,几千个
唯一标准,唯一标准
心态,心态
拍马屁,拍马屁
说得对,说得对
精进,精进
没有止境,没有止境
困惑,困惑
乐意,乐意
记不住,记不住
记忆力,记忆力
成年人,成年人
分阶段,分阶段
学太,学太
循序渐进,循序渐进
复习,复习
回顾,回顾
孤立,孤立
地记,地记
阅读文章,阅读文章
记忆法,记忆法
树旁,树旁
偏旁部首,偏旁部首
pleco,pleco
随身携带,随身携带
每天花,每天花
手写,手写
加深,加深
书写能力,书写能力
写日记,写日记
障碍,障碍
晚年,晚年
新技能,新技能
督促,督促
在此之前,在此之前
alphago,alphago
端在,端在
再为,再为
付款,付款
肯尼亚,肯尼亚
动物,动物
迁徙,迁徙
韦神,韦神
创造者,创造者
模样,模样
旗舰型,旗舰型
昏倒,昏倒
缝来,缝来
奇妙,奇妙
差得远,差得远
读后,读后
大道至简,大道至简
死对头,死对头
各有所长,各有所长
杜子建,杜子建
沉迷,沉迷
开导,开导
锅侠,锅侠
大侠,大侠
郭大侠,郭大侠
郭靖,郭靖
群里,群里
整高,整高
图会,图会
智能手机,智能手机
运道,运道
要发,要发
不发,不发
首词,首词
弟兄们,弟兄们
别怪,别怪
悠着点,悠着点
货是,货是
棉袄,棉袄
上游,上游
总算,总算
各类,各类
千模,千模
一块,一块
百事,百事
成一虫,成一虫
负债,负债
资产负债率,资产负债率
有息,有息
净额,净额
上半年,上半年
销售,销售
三四成,三四成
明雅,明雅
排不上,排不上
第十,第十
本田,本田
皇家,皇家
地理学,地理学
资金周转,资金周转
理财,理财
条类,条类
化发展,化发展
邓浩志,邓浩志
恒大爆,恒大爆
狂喷,狂喷
不高,不高
控评,控评
二是,二是
转自阑夕,转自阑夕
断档,断档
大堵,大堵
临近,临近
竞对们,竞对们
眼药,眼药
连着,连着
发大,发大
推下,推下
使劲,使劲
alphaxzg,alphaxzg
参考文献,参考文献
lebechat,lebechat
真好玩,真好玩
已来,已来
闪动,闪动
必火,必火
保姆,保姆
教程,教程
二老,二老
想得起来,想得起来
推给,推给
退休,退休
表舅,表舅
大户,大户
附议,附议
颅内,颅内
错位,错位
下移,下移
一体,一体
事后,事后
小心谨慎,小心谨慎
改天换地,改天换地
拍手,拍手
判断能力,判断能力
排行,排行
第一名,第一名
登台,登台
大大减少,大大减少
贴图,贴图
麻花,麻花
冰棍,冰棍
通勤,通勤
散热,散热
延展,延展
服饰,服饰
鞋袜,鞋袜
核实,核实
问好,问好
问准,问准
真是太,真是太
超快,超快
表格,表格
电视台,电视台
静静,静静
白皮,白皮
昂萨,昂萨
高帽,高帽
抽烂,抽烂
腮帮子,腮帮子
小聪明,小聪明
岂能,岂能
顶端,顶端
五千年,五千年
华夏儿女,华夏儿女
九姐真,九姐真
vscode,vscode
三步,三步
数轴,数轴
播放,播放
赞量,赞量
神器,神器
川妹子,川妹子
lingo,lingo
nerd,nerd
战神,战神
夙愿,夙愿
不羁,不羁
旁若无人,旁若无人
无表情,无表情
即兴,即兴
演讲,演讲
续费,续费
林壑,林壑
眼镜片,眼镜片
揣度,揣度
不为过,不为过
讽刺,讽刺
气炸,气炸
清风,清风
rode,rode
罗德,罗德
别跟我,别跟我
昵称,昵称
认可度,认可度
小丑,小丑
robert,robert
狩陆木,狩陆木
生命体,生命体
smdcn,smdcn
turtleizzy,turtleizzy
阿诺德,阿诺德
史同,史同
捏造,捏造
寒霜,寒霜
傲雪,傲雪
livermore,livermore
同盟,同盟
大老爷,大老爷
二哥,二哥
坐忘,坐忘
何度,何度
執着,執着
依存,依存
不幸,不幸
今回,今回
日文,日文
美感,美感
怀抱,怀抱
雄心,雄心
pp,pp
微波,微波
塑料盒,塑料盒
聚丙烯,聚丙烯
红酒,红酒
微量,微量
氧气,氧气
好喝,好喝
密封,密封
火锅,火锅
下生,下生
章鱼,章鱼
范晓萱,范晓萱
雪人,雪人
流言,流言
如逝,如逝
河边,河边
日剧,日剧
弥留,弥留
之国,之国
爱丽丝,爱丽丝
五分制,五分制
考试分数,考试分数
很慌,很慌
像模像样,像模像样
整笑,整笑
dota,dota
元英,元英
罗博,罗博
特科,特科
da,da
飞速发展,飞速发展
封装,封装
光学,光学
已然,已然
剖析,剖析
互连,互连
数据传输,数据传输
关键技术,关键技术
传输速度,传输速度
大容量,大容量
降低功耗,降低功耗
高集成度,高集成度
若想,若想
倾向,倾向
能源消耗,能源消耗
理性分析,理性分析
全面完成,全面完成
荒谬,荒谬
端侧,端侧
pcb,pcb
阻容,阻容
云测,云测
运力,运力
存力,存力
更是如此,更是如此
不断涌现,不断涌现
愈发,愈发
不开,不开
趋于,趋于
平缓,平缓
收敛,收敛
实际操作,实际操作
不当,不当
充分考虑,充分考虑
递归,递归
魔女,魔女
维特根斯坦,维特根斯坦
视域,视域
海猫鸣,海猫鸣
代宫,代宫
战人,战人
钢笔,钢笔
轩岛,轩岛
停歇,停歇
化作,化作
金蝶,金蝶
虚空,虚空
牢笼,牢笼
河道,河道
为名,为名
层叠,层叠
裂变,裂变
溃散,溃散
游玩,游玩
可触,可触
可感,可感
玩家,玩家
谜题,谜题
民主协商,民主协商
魔女传,魔女传
教诲,教诲
应让,应让
重获,重获
迷宫,迷宫
宣言,宣言
真理,真理
本体,本体
自居,自居
绝对优势,绝对优势
嗅到,嗅到
投资规模,投资规模
章如铁,章如铁
观色,观色
小辫子,小辫子
批评,批评
郁闷,郁闷
李白诗,李白诗
十首,十首
一挥而就,一挥而就
一首一首,一首一首
挑毛病,挑毛病
占到,占到
卑微,卑微
科幻小说,科幻小说
语不惊人死不休,语不惊人死不休
看得出来,看得出来
错乱,错乱
跳出,跳出
卫夕君,卫夕君
長遠,長遠
回帖,回帖
dis,dis
敢写,敢写
买回,买回
忽略不计,忽略不计
军武季,军武季
买点,买点
橙汁,橙汁
等不及,等不及
股会,股会
而要,而要
医药,医药
原研,原研
并不一定,并不一定
稀缺性,稀缺性
并不多,并不多
流动性,流动性
轻轻地,轻轻地
心碎,心碎
大洞,大洞
补锅,补锅
三思,三思
逍遥,逍遥
把玩,把玩
挺能,挺能
逼逼,逼逼
映射,映射
前脚,前脚
点开,点开
后脚,后脚
懒得,懒得
驻厂,驻厂
联调,联调
跟得上,跟得上
玩到,玩到
利器,利器
七秒,七秒
服不服,服不服
let,let
end,end
here,here
长江,长江
寺庙,寺庙
已婚,已婚
夜游,夜游
食堂,食堂
江风,江风
裹挟,裹挟
潮湿,潮湿
水汽,水汽
掠过,掠过
甲板,甲板
林穗,林穗
游轮,游轮
栏杆,栏杆
摩挲,摩挲
一枚,一枚
褪色,褪色
婚戒,婚戒
武汉长江大桥,武汉长江大桥
下像,下像
横跨,横跨
锁链,锁链
周延,周延
重庆,重庆
渡轮,渡轮
会后,会后
迷醉,迷醉
出差,出差
丈夫,丈夫
冷暴力,冷暴力
说不清,说不清
蒙顶,蒙顶
茶山,茶山
总会,总会
热腾腾,热腾腾
牛肉面,牛肉面
三峡,三峡
汤里撒,汤里撒
四川,四川
蒙顶山,蒙顶山
茶末,茶末
苦后,苦后
回甘,回甘
中年人,中年人
九华山,九华山
脚下,脚下
一间,一间
修缮,修缮
承包商,承包商
常年,常年
奔波,奔波
佛殿,佛殿
酒局,酒局
香火钱,香火钱
脂粉,脂粉
带回家,带回家
妻子,妻子
三亚湾,三亚湾
民宿,民宿
比基尼,比基尼
鸡尾酒,鸡尾酒
配文,配文
摇头,摇头
荒芜,荒芜
定情,定情
砖石,砖石
杂草丛生,杂草丛生
泳池,泳池
散步,散步
拥吻,拥吻
情侣,情侣
船舷,船舷
捐赠,捐赠
名录,名录
女居士,女居士
誊抄,誊抄
二十遍,二十遍
太太,太太
男人,男人
潜水,潜水
衬衫,衬衫
下摆,下摆
一截,一截
晒伤,晒伤
皮肤,皮肤
攀爬,攀爬
宜昌,宜昌
码头,码头
货轮,货轮
汽笛,汽笛
雾气,雾气
下巴,下巴
求来,求来
护身符,护身符
塞进,塞进
掌心,掌心
下个月,下个月
中考,中考
爸爸,爸爸
答应,答应
陪考,陪考
烟圈,烟圈
三峡大坝,三峡大坝
轮廓,轮廓
脏得,脏得
认不出,认不出
明前茶,明前茶
茶汤,茶汤
澄澈,澄澈
杯底,杯底
方糖,方糖
老房子,老房子
杯中,杯中
崩解,崩解
糖块,糖块
昨夜,昨夜
醉醺醺,醉醺醺
炫耀,炫耀
新接,新接
功德碑,功德碑
情妇,情妇
靠岸,靠岸
围巾,围巾
锁骨,锁骨
新婚夜,新婚夜
发簪,发簪
混入,混入
人流,人流
屏幕,屏幕
发来,发来
喝醉,喝醉
祠堂,祠堂
摔碎,摔碎
菩萨像,菩萨像
江涛,江涛
拍岸,拍岸
注记,注记
清苦,清苦
中年,中年
浮华,浮华
虚妄,虚妄
宗教,宗教
意象,意象
破碎,破碎
枷锁,枷锁
虚伪,虚伪
交换,交换
挣扎,挣扎
递进,递进
决裂,决裂
轴线,轴线
收束,收束
折叠,折叠
卡要,卡要
不仅如此,不仅如此
举措,举措
多用户,多用户
撕开,撕开
气质,气质
八点,八点
二十发,二十发
干丫,干丫
deeps,deeps
下线,下线
声带,声带
闭合,闭合
上星期,上星期
ti,ti
一半,一半
着急,着急
桌面,桌面
server,server
学拼,学拼
刀刀,刀刀
都还没,都还没
投降,投降
指望,指望
人能,人能
担聊,担聊
不理,不理
神来之笔,神来之笔
山洞,山洞
贤妻良母,贤妻良母
叶文洁,叶文洁
rag,rag
小点,小点
波大,波大
新秀,新秀
悄然,悄然
上演,上演
自称,自称
引人注目,引人注目
同处,同处
观察家,观察家
诧异,诧异
不断加强,不断加强
量身,量身
杂志,杂志
毫不掩饰,毫不掩饰
捍卫,捍卫
可笑,可笑
神经元,神经元
过量,过量
狂奔,狂奔
前方,前方
未知数,未知数
卷算力,卷算力
卷不动,卷不动
大手笔,大手笔
普世,普世
仿效,仿效
催化剂,催化剂
安德烈,安德烈
西在,西在
axios,axios
压制,压制
新出,新出
古诗词,古诗词
不远处,不远处
倾听,倾听
无量,无量
读网,读网
卢旺杉,卢旺杉
一本,一本
量子论,量子论
揣摩,揣摩
内能,内能
那本书,那本书
摸摸,摸摸
火星人,火星人
说用,说用
pxx,pxx
理解力,理解力
梗学,梗学
几种,几种
资金投入,资金投入
积极探索,积极探索
市场份额,市场份额
用户界面,用户界面
交互性,交互性
服务质量,服务质量
满意度,满意度
市场营销,市场营销
充实,充实
战略决策,战略决策
do,do
别当真,别当真
云吞,云吞
方便面,方便面
上火,上火
归结到,归结到
乐于,乐于
唯心主义者,唯心主义者
科学技术,科学技术
来源于,来源于
水龙头,水龙头
造不,造不
刀耕火种,刀耕火种
得意洋洋,得意洋洋
喊道,喊道
高华,高华
唯心主义,唯心主义
信徒,信徒
物质,物质
基础性,基础性
人文精神,人文精神
衍生物,衍生物
附加,附加
皈依,皈依
越南,越南
乌克兰,乌克兰
阿根廷,阿根廷
轻轻松松,轻轻松松
发达,发达
恩赐,恩赐
没水,没水
造出,造出
竞品,竞品
唯物主义,唯物主义
预料到,预料到
十所,十所
推向,推向
杨振宁,杨振宁
纪律,纪律
决心,决心
搞上去,搞上去
神秘性,神秘性
神性,神性
客观规律,客观规律
成功率,成功率
本事,本事
盎格鲁,盎格鲁
撒克逊,撒克逊
民族性,民族性
天佑,天佑
上帝,上帝
选民,选民
残留,残留
不可逾越,不可逾越
得会,得会
市占率,市占率
确有,确有
关联方,关联方
金领,金领
单机,单机
功率密度,功率密度
kw,kw
pue,pue
廊坊,廊坊
冷却,冷却
合作方,合作方
compute,compute
networking,networking
elite,elite
blackwell,blackwell
难产,难产
高能耗,高能耗
卡来,卡来
流入,流入
孤注一掷,孤注一掷
穷途末路,穷途末路
美股命,美股命
该绝,该绝
卖相,卖相
太差,太差
炸裂,炸裂
国区,国区
服务商,服务商
天方夜谭,天方夜谭
初等数学,初等数学
应用题,应用题
工作效率,工作效率
纯净,纯净
降模,降模
赶制,赶制
用作,用作
呆瓜,呆瓜
码垛,码垛
正直,正直
终会,终会
封禁,封禁
童话,童话
实实在在,实实在在
旅程,旅程
坏事,坏事
低谷,低谷
预备,预备
方佳瑞,方佳瑞
pd,pd
thanks,thanks
相遇,相遇
初见,初见
无比,无比
dsspseek,dsspseek
星盘,星盘
同根,同根
同源,同源
不来,不来
不服气,不服气
麦卡,麦卡
pup,pup
平衡点,平衡点
三明,三明
医改,医改
实践经验,实践经验
但若,但若
中国国情,中国国情
分类管理,分类管理
性质,性质
公共卫生,公共卫生
财政投入,财政投入
医保,医保
统筹,统筹
普惠性,普惠性
特需,特需
市场化,市场化
价格竞争,价格竞争
药品,药品
耗材,耗材
行政,行政
压价,压价
竞争性,竞争性
带量,带量
降压药,降压药
专利,专利
疗效,疗效
分期付款,分期付款
招标,招标
中标,中标
放开,放开
目录,目录
一刀切,一刀切
成本核算,成本核算
物价指数,物价指数
落后地区,落后地区
补贴,补贴
打包,打包
drg,drg
dip,dip
病种,病种
设立,设立
特病,特病
特议,特议
推诿,推诿
公益性,公益性
年薪制,年薪制
高技能,高技能
人才流失,人才流失
绩效,绩效
双轨制,双轨制
财政,财政
疑难,疑难
处理量,处理量
挂钩,挂钩
多点,多点
执业,执业
公立医院,公立医院
业余时间,业余时间
个人所有,个人所有
人力资源,人力资源
职称,职称
评审,评审
行政化,行政化
晋升,晋升
控费,控费
慢性病,慢性病
癌症,癌症
推行,推行
清单,清单
低效,低效
灰色,灰色
健康险,健康险
商保,商保
管办,管办
分离,分离
卫生部门,卫生部门
专司,专司
管理中心,管理中心
人事,人事
立项,立项
歧视性,歧视性
对称,对称
知情权,知情权
问诊,问诊
阻力,阻力
保障机制,保障机制
中央财政,中央财政
补偿,补偿
价格调整,价格调整
医师法,医师法
出台,出台
反垄断法,反垄断法
合谋,合谋
听证会,听证会
借鉴,借鉴
医疗保险,医疗保险
商业保险,商业保险
公私,公私
强制,强制
储蓄,储蓄
medisave,medisave
分级,分级
预付费,预付费
调价,调价
中期,中期
平等竞争,平等竞争
选择权,选择权
摆脱,摆脱
二元,二元
划定,划定
底线,底线
搜榜,搜榜
坑杀,坑杀
打板,打板
户外运动,户外运动
和三夫,和三夫
户外,户外
等跌,等跌
靴子,靴子
捡回来,捡回来
不如说,不如说
杀入,杀入
第二名,第二名
疑似,疑似
房昊,房昊
榴弹,榴弹
怕水,怕水
金陵,金陵
陌上,陌上
聚集,聚集
不可限量,不可限量
没错,没错
本意,本意
玉衡,玉衡
包姐,包姐
错人,错人
中国政府,中国政府
淹没,淹没
咖喱,咖喱
加多少,加多少
加税,加税
饭圈,饭圈
绝口不提,绝口不提
招更,招更
国防,国防
签过,签过
能撑,能撑
口水战,口水战
争夺,争夺
既得利益者,既得利益者
说谎,说谎
喜歡,喜歡
行天下,行天下
王孟源,王孟源
nvdl,nvdl
其實,其實
恰得其,恰得其
模块化,模块化
共建,共建
逐步完善,逐步完善
分三步,分三步
distillation,distillation
惯例,惯例
研判,研判
财富网,财富网
仅次于,仅次于
用用,用用
重工,重工
于彦舒,于彦舒
美华人,美华人
炸开,炸开
紧贴在,紧贴在
慌不慌,慌不慌
三要素,三要素
只好,只好
端测,端测
无与伦比,无与伦比
现状,现状
be,be
like,like
楼风,楼风
好大,好大
大意,大意
诺贝尔文学奖,诺贝尔文学奖
母语,母语
编译,编译
书面,书面
见识,见识
晦涩,晦涩
鹅黄,鹅黄
资料库,资料库
汉语,汉语
西式,西式
国籍,国籍
评判,评判
公正性,公正性
质数,质数
正试图,正试图
消费观,消费观
belike,belike
用不上,用不上
思源,思源
vip,vip
以示,以示
粮食,粮食
现代文,现代文
个别人,个别人
高考作文,高考作文
佳句,佳句
排比,排比
中加,中加
宣宣,宣宣
笔杆子,笔杆子
买块,买块
豆腐,豆腐
撞死,撞死
阿里斯,阿里斯
底波,底波
aristippus,aristippus
低温,低温
博徒,博徒
美论,美论
光头,光头
风月,风月
朴氏,朴氏
行伍,行伍
夺鼎于衮冕,夺鼎于衮冕
全氏,全氏
兵车,兵车
之威,之威
符于,符于
宫阙,宫阙
不纯,不纯
难以避免,难以避免
用典,用典
纸皮,纸皮
风范,风范
吓死,吓死
小红,小红
书上,书上
成分,成分
文手,文手
爱惜,爱惜
难评,难评
charles,charles
百科,百科
模版,模版
人性化,人性化
简易,简易
迟来,迟来
彻底解决,彻底解决
用量,用量
全免,全免
爷爷,爷爷
奶奶,奶奶
建国以来,建国以来
陆军,陆军
打仗,打仗
先上,先上
阿兹,阿兹
海默,海默
躲过,躲过
xx,xx
卸掉,卸掉
狗子,狗子
按摩,按摩
罗伯特,罗伯特
啥时候,啥时候
家庭教育,家庭教育
鄙夷,鄙夷
我心,我心
存疑,存疑
超音速,超音速
跨过,跨过
gap,gap
换换,换换
唯物,唯物
巨慢,巨慢
her,her
扯淡,扯淡
一面镜子,一面镜子
机器翻译,机器翻译
暴风,暴风
吸入,吸入
初入,初入
小白,小白
捏着鼻子,捏着鼻子
精美,精美
校园,校园
创作者,创作者
安卓,安卓
锐减,锐减
迟暮,迟暮
境地,境地
手机操作系统,手机操作系统
魔幻,魔幻
bat,bat
没多久,没多久
db,db
三万,三万
不放,不放
小鹏,小鹏
四家,四家
含含糊糊,含含糊糊
太极,太极
口述,口述
彪悍,彪悍
五秒,五秒
拔高,拔高
不信,不信
油车,油车
车价,车价
维修保养,维修保养
几百亿,几百亿
奇贵,奇贵
拨号上网,拨号上网
上千,上千
人工智慧,人工智慧
报导,报导
辉达,辉达
该款,该款
早在,早在
有条理,有条理
砸门,砸门
恐吓,恐吓
毛毛,毛毛
指控,指控
暴力,暴力
殴打,殴打
辱骂,辱骂
了长,了长
暴力行为,暴力行为
枕头,枕头
茶几,茶几
玻璃杯,玻璃杯
砸击,砸击
飞踢,飞踢
强迫,强迫
上门,上门
录音,录音
频繁,频繁
侮辱性,侮辱性
圣旨,圣旨
保镖,保镖
按住,按住
砸毁,砸毁
详细描述,详细描述
称有,称有
住所,住所
具体内容,具体内容
表示同情,表示同情
违法,违法
实为,实为
伪装,伪装
霸凌,霸凌
普遍现象,普遍现象
杨幂,杨幂
未获,未获
张大,张大
大方,大方
举报,举报
连麦,连麦
公众形象,公众形象
定性,定性
所述,所述
刑法,刑法
故意伤害,故意伤害
非法拘禁,非法拘禁
寻衅滋事,寻衅滋事
罪名,罪名
构成威胁,构成威胁
人身安全,人身安全
维权,维权
疑问,疑问
报警,报警
证据不足,证据不足
审判,审判
折射,折射
普遍性,普遍性
